"SALE_TEXT","LANDUSE_TE","RECD_DATE","RECD_PRICE","CITY_TEXT","NbhdLabel","Date","Year"
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2020",375000,"COVINGTON","Kenton Hills",2020-10-21,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","10/28/2020",239000,"COVINGTON","Botany Hills",2020-10-28,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/22/2020",181000,"COVINGTON","Botany Hills",2020-10-22,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/28/2020",435000,"COVINGTON","Mainstrasse",2020-10-28,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/02/2020",42000,"COVINGTON","Lewisburg",2020-10-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/29/2020",170000,"COVINGTON","Mainstrasse",2020-10-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/06/2020",167100,"COVINGTON","Lewisburg",2020-10-06,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/13/2020",296000,"COVINGTON","Kuhrs Lane",2020-10-13,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2020",182500,"COVINGTON","South Covington",2020-10-21,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2020",210000,"COVINGTON","South Covington",2020-10-21,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/12/2020",220000,"COVINGTON","South Covington",2020-10-12,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2020",186000,"COVINGTON","South Covington",2020-10-26,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/08/2020",210000,"COVINGTON","South Covington",2020-10-08,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/09/2020",142000,"COVINGTON","South Covington",2020-10-09,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/02/2020",152000,"COVINGTON","South Covington",2020-10-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2020",197000,"COVINGTON","South Covington",2020-10-26,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/08/2020",245000,"COVINGTON","Mainstrasse",2020-10-08,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","TOWNHOME","10/12/2020",450000,"COVINGTON","Central Business District",2020-10-12,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/26/2020",32000,"COVINGTON","Eastside",2020-10-26,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/27/2020",55000,"COVINGTON","Eastside",2020-10-27,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/27/2020",53400,"COVINGTON","Eastside",2020-10-27,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/29/2020",35000,"COVINGTON","Peaselburg",2020-10-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/06/2020",128500,"COVINGTON","Peaselburg",2020-10-06,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/02/2020",227100,"COVINGTON","Peaselburg",2020-10-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/01/2020",125600,"COVINGTON","Peaselburg",2020-10-01,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/13/2020",70000,"COVINGTON","Peaselburg",2020-10-13,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2020",162000,"COVINGTON","Helentown",2020-10-21,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/29/2020",116500,"COVINGTON","Helentown",2020-10-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2020",62500,"COVINGTON","Peaselburg",2020-10-21,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/29/2020",244900,"COVINGTON","Wallace Woods",2020-10-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/30/2020",126000,"COVINGTON","Monte Casino",2020-10-30,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/02/2020",84900,"COVINGTON","Peaselburg",2020-10-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/01/2020",115900,"COVINGTON","Peaselburg",2020-10-01,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2020",50000,"COVINGTON","Peaselburg",2020-10-26,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/08/2020",54000,"COVINGTON","Peaselburg",2020-10-08,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/21/2020",55000,"COVINGTON","Helentown",2020-10-21,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2020",109900,"COVINGTON","Austinburg",2020-10-26,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/13/2020",127000,"COVINGTON","Austinburg",2020-10-13,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/27/2020",85000,"COVINGTON","Wallace Woods",2020-10-27,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/22/2020",60000,"COVINGTON","Wallace Woods",2020-10-22,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/13/2020",125500,"COVINGTON","Austinburg",2020-10-13,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/12/2020",45000,"COVINGTON","Austinburg",2020-10-12,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/19/2020",132800,"COVINGTON","Austinburg",2020-10-19,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/30/2020",83000,"COVINGTON","Wallace Woods",2020-10-30,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/22/2020",164000,"COVINGTON","Austinburg",2020-10-22,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/13/2020",115000,"COVINGTON","Wallace Woods",2020-10-13,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/13/2020",140000,"COVINGTON","West Latonia",2020-10-13,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/16/2020",125000,"COVINGTON","West Latonia",2020-10-16,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/28/2020",72000,"COVINGTON","West Latonia",2020-10-28,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2020",126000,"COVINGTON","West Latonia",2020-10-21,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/08/2020",151500,"COVINGTON","Ritte's East Latonia",2020-10-08,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/05/2020",79000,"COVINGTON","Ritte's East Latonia",2020-10-05,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/02/2020",395000,"COVINGTON","South Covington",2020-10-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/29/2020",155000,"COVINGTON","South Covington",2020-10-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/08/2020",280000,"COVINGTON","South Covington",2020-10-08,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/19/2020",260000,"COVINGTON","South Covington",2020-10-19,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","10/01/2020",219900,"COVINGTON","Botany Hills",2020-10-01,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","10/19/2020",163000,"COVINGTON","South Covington",2020-10-19,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","10/29/2020",148000,"COVINGTON","South Covington",2020-10-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","10/27/2020",4e+05,"COVINGTON","Licking Riverside",2020-10-27,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","10/27/2020",167500,"COVINGTON","Licking Riverside",2020-10-27,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/25/2020",122000,"COVINGTON","Botany Hills",2020-09-25,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/01/2020",57000,"COVINGTON","Mainstrasse",2020-09-01,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2020",70000,"COVINGTON","Mainstrasse",2020-09-14,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","09/04/2020",480000,"COVINGTON","Lewisburg",2020-09-04,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/15/2020",370000,"COVINGTON","South Covington",2020-09-15,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/03/2020",70000,"COVINGTON","South Covington",2020-09-03,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/29/2020",186000,"COVINGTON","South Covington",2020-09-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/30/2020",170000,"COVINGTON","South Covington",2020-09-30,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/17/2020",172500,"COVINGTON","South Covington",2020-09-17,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2020",185000,"COVINGTON","South Covington",2020-09-14,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/25/2020",238000,"COVINGTON","South Covington",2020-09-25,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2020",238500,"COVINGTON","South Covington",2020-09-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2020",208000,"COVINGTON","South Covington",2020-09-14,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/16/2020",180000,"COVINGTON","South Covington",2020-09-16,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/04/2020",152000,"COVINGTON","South Covington",2020-09-04,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/16/2020",167000,"COVINGTON","South Covington",2020-09-16,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/25/2020",105000,"COVINGTON","South Covington",2020-09-25,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/11/2020",172000,"COVINGTON","South Covington",2020-09-11,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/09/2020",186200,"COVINGTON","South Covington",2020-09-09,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/22/2020",155000,"COVINGTON","South Covington",2020-09-22,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/09/2020",171000,"COVINGTON","South Covington",2020-09-09,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/09/2020",176000,"COVINGTON","South Covington",2020-09-09,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/28/2020",154500,"COVINGTON","South Covington",2020-09-28,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/28/2020",274500,"COVINGTON","Licking Riverside",2020-09-28,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2020",80000,"COVINGTON","Mainstrasse",2020-09-14,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2020",125000,"COVINGTON","Old Town/Mutter Gottes",2020-09-14,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/08/2020",120000,"COVINGTON","Seminary Square",2020-09-08,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/29/2020",42000,"COVINGTON","Eastside",2020-09-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/17/2020",55000,"COVINGTON","Eastside",2020-09-17,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/03/2020",43000,"COVINGTON","Eastside",2020-09-03,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/16/2020",35000,"COVINGTON","Westside",2020-09-16,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/29/2020",56000,"COVINGTON","Peaselburg",2020-09-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/30/2020",40500,"COVINGTON","Peaselburg",2020-09-30,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/30/2020",277000,"COVINGTON","Austinburg",2020-09-30,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/17/2020",54000,"COVINGTON","Peaselburg",2020-09-17,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/15/2020",50000,"COVINGTON","Peaselburg",2020-09-15,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/04/2020",122500,"COVINGTON","West Latonia",2020-09-04,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2020",128500,"COVINGTON","West Latonia",2020-09-23,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2020",184000,"COVINGTON","West Latonia",2020-09-23,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/16/2020",120000,"COVINGTON","West Latonia",2020-09-16,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","09/04/2020",67500,"COVINGTON","West Latonia",2020-09-04,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/24/2020",155500,"COVINGTON","West Latonia",2020-09-24,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/04/2020",126400,"COVINGTON","West Latonia",2020-09-04,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/03/2020",145000,"COVINGTON","Ritte's East Latonia",2020-09-03,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/29/2020",155000,"COVINGTON","Ritte's East Latonia",2020-09-29,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/04/2020",115000,"COVINGTON","Ritte's East Latonia",2020-09-04,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2020",70000,"COVINGTON","Ritte's East Latonia",2020-09-23,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2020",150000,"COVINGTON","Latonia/Rosedale",2020-09-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/28/2020",122500,"COVINGTON","Latonia/Rosedale",2020-09-28,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/25/2020",120000,"COVINGTON","Latonia/Rosedale",2020-09-25,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2020",117000,"COVINGTON","Latonia/Rosedale",2020-09-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2020",145000,"COVINGTON","Latonia/Rosedale",2020-09-14,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","09/02/2020",177000,"COVINGTON","South Covington",2020-09-02,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","09/09/2020",157000,"COVINGTON","South Covington",2020-09-09,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","09/18/2020",143000,"COVINGTON","South Covington",2020-09-18,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","09/09/2020",145000,"COVINGTON","South Covington",2020-09-09,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","09/10/2020",193500,"COVINGTON","South Covington",2020-09-10,2020
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/25/19",60000,"COVINGTON","Botany Hills",2019-04-25,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/16/19",26500,"COVINGTON","Botany Hills",2019-04-16,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","04/02/19",225000,"COVINGTON","Botany Hills",2019-04-02,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/19",115000,"COVINGTON","Mainstrasse",2019-04-24,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","04/04/19",505000,"COVINGTON","Lewisburg",2019-04-04,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/19/19",130000,"COVINGTON","Peaselburg",2019-04-19,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/19",197000,"COVINGTON","South Covington",2019-04-24,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/23/19",198000,"COVINGTON","South Covington",2019-04-23,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/01/19",147700,"COVINGTON","South Covington",2019-04-01,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/01/19",153000,"COVINGTON","South Covington",2019-04-01,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/10/19",135500,"COVINGTON","South Covington",2019-04-10,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/25/19",143000,"COVINGTON","South Covington",2019-04-25,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/09/19",167500,"COVINGTON","South Covington",2019-04-09,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/22/19",9e+05,"COVINGTON","Licking Riverside",2019-04-22,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/01/19",205000,"COVINGTON","Licking Riverside",2019-04-01,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/15/19",192000,"COVINGTON","Mainstrasse",2019-04-15,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/15/19",105000,"COVINGTON","Old Town/Mutter Gottes",2019-04-15,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/15/19",110000,"COVINGTON","Westside",2019-04-15,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/17/19",170000,"COVINGTON","Licking Riverside",2019-04-17,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/03/19",145000,"COVINGTON","Licking Riverside",2019-04-03,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/17/19",249000,"COVINGTON","Licking Riverside",2019-04-17,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/16/19",85000,"COVINGTON","Peaselburg",2019-04-16,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/22/19",118000,"COVINGTON","Peaselburg",2019-04-22,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/23/19",119500,"COVINGTON","Peaselburg",2019-04-23,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/18/19",123000,"COVINGTON","Helentown",2019-04-18,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/30/19",46500,"COVINGTON","Peaselburg",2019-04-30,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/03/19",49900,"COVINGTON","Austinburg",2019-04-03,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/10/19",160000,"COVINGTON","Austinburg",2019-04-10,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/12/19",103000,"COVINGTON","Austinburg",2019-04-12,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/25/19",40000,"COVINGTON","West Latonia",2019-04-25,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/23/19",55000,"COVINGTON","Austinburg",2019-04-23,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/19",126250,"COVINGTON","Levassor Park",2019-04-24,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/17/19",91500,"COVINGTON","Levassor Park",2019-04-17,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/12/19",77300,"COVINGTON","Latonia Milldale",2019-04-12,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/22/19",143000,"COVINGTON","Ritte's East Latonia",2019-04-22,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/03/19",110000,"COVINGTON","Ritte's East Latonia",2019-04-03,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/02/19",82500,"COVINGTON","Latonia/Rosedale",2019-04-02,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/02/19",2e+05,"COVINGTON","South Covington",2019-04-02,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/19/19",238000,"COVINGTON","South Covington",2019-04-19,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/01/19",302000,"COVINGTON","South Covington",2019-04-01,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/19",110000,"COVINGTON","South Covington",2019-04-24,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/23/19",120000,"COVINGTON","Kenton Hills",2019-04-23,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/22/19",150000,"COVINGTON","South Covington",2019-04-22,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/03/19",1735000,"COVINGTON","Central Business District",2019-04-03,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/08/19",154400,"COVINGTON","Old Town/Mutter Gottes",2019-04-08,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/06/19",177500,"COVINGTON","Botany Hills",2019-08-06,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/21/19",89900,"COVINGTON","Lewisburg",2019-08-21,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","08/06/19",509900,"COVINGTON","Lewisburg",2019-08-06,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/13/19",5e+05,"COVINGTON","Licking Riverside",2019-08-13,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/05/19",80000,"COVINGTON","Austinburg",2019-08-05,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/02/19",46100,"COVINGTON","Austinburg",2019-08-02,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/13/19",135500,"COVINGTON","Monte Casino",2019-08-13,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/05/19",132500,"COVINGTON","Wallace Woods",2019-08-05,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/07/19",80000,"COVINGTON","Latonia Milldale",2019-08-07,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/22/19",104000,"COVINGTON","Ritte's East Latonia",2019-08-22,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/20/19",87000,"COVINGTON","Latonia/Rosedale",2019-08-20,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/02/19",89900,"COVINGTON","Latonia/Rosedale",2019-08-02,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","08/05/19",105000,"COVINGTON","Kenton Hills",2019-08-05,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","08/13/19",120000,"COVINGTON","Kenton Hills",2019-08-13,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/12/2019",242500,"COVINGTON","Botany Hills",2019-12-12,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/13/2019",85000,"COVINGTON","Botany Hills",2019-12-13,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/17/2019",85000,"COVINGTON","Botany Hills",2019-12-17,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","12/02/2019",116000,"COVINGTON","Lewisburg",2019-12-02,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/09/2019",97500,"COVINGTON","Mainstrasse",2019-12-09,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/13/2019",250000,"COVINGTON","Mainstrasse",2019-12-13,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","12/13/2019",525000,"COVINGTON","Lewisburg",2019-12-13,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/03/2019",120000,"COVINGTON","South Covington",2019-12-03,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/04/2019",149900,"COVINGTON","South Covington",2019-12-04,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/26/2019",150000,"COVINGTON","South Covington",2019-12-26,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/18/2019",133000,"COVINGTON","South Covington",2019-12-18,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/06/2019",387200,"COVINGTON","South Covington",2019-12-06,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/17/2019",75000,"COVINGTON","Westside",2019-12-17,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/09/2019",315000,"COVINGTON","Seminary Square",2019-12-09,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/05/2019",34700,"COVINGTON","Eastside",2019-12-05,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/02/2019",85500,"COVINGTON","Peaselburg",2019-12-02,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/26/2019",40000,"COVINGTON","Peaselburg",2019-12-26,2019
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/30/2019",120000,"COVINGTON","Monte Casino",2019-12-30,2019
